datetime,type,plant_name,value
2024-01-02 12:00,wind,서남해해상풍력,61398.53233830846
2024-01-02 13:00,wind,서남해해상풍력,143676.592039801
2024-01-02 14:00,wind,서남해해상풍력,136247.4129353234
2024-01-02 15:00,wind,서남해해상풍력,168034.44029850748
2024-01-02 16:00,wind,서남해해상풍력,147854.37810945275
2024-01-02 17:00,wind,서남해해상풍력,94075.73383084578
2024-01-02 18:00,wind,서남해해상풍력,145680.06218905473
2024-01-02 19:00,wind,서남해해상풍력,109848.33333333334
2024-01-02 20:00,wind,서남해해상풍력,199967.26368159204
2024-01-02 21:00,wind,서남해해상풍력,239894.58955223882
2024-01-02 22:00,wind,서남해해상풍력,62226.194029850754
2024-01-02 23:00,wind,서남해해상풍력,118398.91791044777
2024-01-03 00:00,wind,서남해해상풍력,117652.62437810947
2024-01-03 01:00,wind,서남해해상풍력,167580.00000000003
2024-01-03 02:00,wind,서남해해상풍력,214939.53980099506
2024-01-03 03:00,wind,서남해해상풍력,281202.2512437811
2024-01-03 04:00,wind,서남해해상풍력,86942.69900497512
2024-01-03 05:00,wind,서남해해상풍력,246663.1467661692
2024-01-03 06:00,wind,서남해해상풍력,195411.16915422885
2024-01-03 07:00,wind,서남해해상풍력,127021.74129353235
2024-01-03 08:00,wind,서남해해상풍력,64533.71890547264
2024-01-03 09:00,wind,서남해해상풍력,122895.89552238808
2024-01-03 10:00,wind,서남해해상풍력,169542.7985074627
2024-01-03 11:00,wind,서남해해상풍력,118512.17661691543
2024-01-03 12:00,wind,서남해해상풍력,197308.2338308458
2024-01-03 13:00,wind,서남해해상풍력,163073.17164179104
2024-01-03 14:00,wind,서남해해상풍력,176052.1641791045
2024-01-03 15:00,wind,서남해해상풍력,97932.3631840796
2024-01-03 16:00,wind,서남해해상풍력,138938.5945273632
2024-01-03 17:00,wind,서남해해상풍력,114146.0696517413
2024-01-03 18:00,wind,서남해해상풍력,82845.74626865672
2024-01-03 19:00,wind,서남해해상풍력,108169.14179104479
2024-01-03 20:00,wind,서남해해상풍력,233590.9577114428
2024-01-03 21:00,wind,서남해해상풍력,135028.55721393035
2024-01-03 22:00,wind,서남해해상풍력,155903.35820895524
2024-01-03 23:00,wind,서남해해상풍력,258343.2711442786
2024-01-04 00:00,wind,서남해해상풍력,106875.53482587065
2024-01-04 01:00,wind,서남해해상풍력,83248.55721393035
2024-01-04 02:00,wind,서남해해상풍력,264893.2338308458
2024-01-04 03:00,wind,서남해해상풍력,82382.9104477612
2024-01-04 04:00,wind,서남해해상풍력,200045.0
2024-01-04 05:00,wind,서남해해상풍력,283023.60696517414
2024-01-04 06:00,wind,서남해해상풍력,165877.6368159204
2024-01-04 07:00,wind,서남해해상풍력,200276.21890547263
2024-01-04 08:00,wind,서남해해상풍력,53809.45273631842
2024-01-04 09:00,wind,서남해해상풍력,156100.07462686568
2024-01-04 10:00,wind,서남해해상풍력,145136.15671641793
2024-01-04 11:00,wind,서남해해상풍력,221079.98756218908
2024-01-04 12:00,wind,서남해해상풍력,78074.85074626867
2024-01-04 13:00,wind,서남해해상풍력,52683.81840796021
2024-01-04 14:00,wind,서남해해상풍력,88025.93283582092
2024-01-04 15:00,wind,서남해해상풍력,146899.76368159207
2024-01-04 16:00,wind,서남해해상풍력,152394.47761194033
2024-01-04 17:00,wind,서남해해상풍력,123606.13184079604
2024-01-04 18:00,wind,서남해해상풍력,67058.28358208956
2024-01-04 19:00,wind,서남해해상풍력,156303.96766169157
2024-01-04 20:00,wind,서남해해상풍력,117626.65422885574
2024-01-04 21:00,wind,서남해해상풍력,162919.21641791047
2024-01-04 22:00,wind,서남해해상풍력,144169.80099502488
2024-01-04 23:00,wind,서남해해상풍력,100203.50746268657
2024-01-05 00:00,wind,서남해해상풍력,107381.06965174132
2024-01-05 01:00,wind,서남해해상풍력,201277.26368159207
2024-01-05 02:00,wind,서남해해상풍력,82951.97761194031
2024-01-05 03:00,wind,서남해해상풍력,278950.4477611941
2024-01-05 04:00,wind,서남해해상풍력,256276.8407960199
2024-01-05 05:00,wind,서남해해상풍력,67644.62686567164
2024-01-05 06:00,wind,서남해해상풍력,184585.4850746269
2024-01-05 07:00,wind,서남해해상풍력,134575.98258706467
2024-01-05 08:00,wind,서남해해상풍력,119032.51243781096
2024-01-05 09:00,wind,서남해해상풍력,83800.85820895524
2024-01-05 10:00,wind,서남해해상풍력,180506.7786069652
2024-01-05 11:00,wind,서남해해상풍력,175998.58208955225
2024-01-05 12:00,wind,서남해해상풍력,182693.98009950249
2024-01-05 13:00,wind,서남해해상풍력,55000.783582089556
2024-01-05 14:00,wind,서남해해상풍력,188723.7810945274
2024-01-05 15:00,wind,서남해해상풍력,102740.12437810945
2024-01-05 16:00,wind,서남해해상풍력,140867.67412935325
2024-01-05 17:00,wind,서남해해상풍력,46471.26865671643
2024-01-05 18:00,wind,서남해해상풍력,99104.41542288558
2024-01-05 19:00,wind,서남해해상풍력,81738.61940298509
2024-01-05 20:00,wind,서남해해상풍력,225107.28855721396
2024-01-05 21:00,wind,서남해해상풍력,72369.05472636817
2024-01-05 22:00,wind,서남해해상풍력,185824.0671641791
2024-01-05 23:00,wind,서남해해상풍력,140861.43034825873
2024-01-06 00:00,wind,서남해해상풍력,250114.8258706468
2024-01-06 01:00,wind,서남해해상풍력,182495.5223880597
2024-01-06 02:00,wind,서남해해상풍력,249708.40796019902
2024-01-06 03:00,wind,서남해해상풍력,210168.49502487565
2024-01-06 04:00,wind,서남해해상풍력,92064.3407960199
2024-01-06 05:00,wind,서남해해상풍력,214762.1641791045
2024-01-06 06:00,wind,서남해해상풍력,106309.67661691543
2024-01-06 07:00,wind,서남해해상풍력,213104.70149253734
2024-01-06 08:00,wind,서남해해상풍력,47096.455223880606
2024-01-06 09:00,wind,서남해해상풍력,71455.49751243783
2024-01-06 10:00,wind,서남해해상풍력,46808.20895522389
2024-01-06 11:00,wind,서남해해상풍력,93998.17164179105
2024-01-06 12:00,wind,서남해해상풍력,128989.86318407962
2024-01-06 13:00,wind,서남해해상풍력,91207.03980099504
2024-01-06 14:00,wind,서남해해상풍력,120140.21144278608
2024-01-06 15:00,wind,서남해해상풍력,91955.07462686568
2024-01-06 16:00,wind,서남해해상풍력,105821.08208955223
2024-01-06 17:00,wind,서남해해상풍력,163524.87562189056
2024-01-06 18:00,wind,서남해해상풍력,242895.29850746272
2024-01-06 19:00,wind,서남해해상풍력,217935.33582089556
2024-01-06 20:00,wind,서남해해상풍력,173065.17412935325
2024-01-06 21:00,wind,서남해해상풍력,105031.3432835821
2024-01-06 22:00,wind,서남해해상풍력,269686.144278607
2024-01-06 23:00,wind,서남해해상풍력,59746.87810945274
2024-01-07 00:00,wind,서남해해상풍력,168930.37313432837
2024-01-07 01:00,wind,서남해해상풍력,171091.43034825873
2024-01-07 02:00,wind,서남해해상풍력,82143.90547263682
2024-01-07 03:00,wind,서남해해상풍력,99574.65174129355
2024-01-07 04:00,wind,서남해해상풍력,123350.36069651743
2024-01-07 05:00,wind,서남해해상풍력,214950.85820895524
2024-01-07 06:00,wind,서남해해상풍력,52910.0248756219
2024-01-07 07:00,wind,서남해해상풍력,81295.36069651743
2024-01-07 08:00,wind,서남해해상풍력,71657.61194029852
2024-01-07 09:00,wind,서남해해상풍력,81839.12935323385
2024-01-07 10:00,wind,서남해해상풍력,67182.1144278607
2024-01-07 11:00,wind,서남해해상풍력,148475.1865671642
2024-01-07 12:00,wind,서남해해상풍력,103983.19651741296
2024-01-07 13:00,wind,서남해해상풍력,181201.45522388062
2024-01-07 14:00,wind,서남해해상풍력,49797.15174129354
2024-01-07 15:00,wind,서남해해상풍력,190684.0049751244
2024-01-07 16:00,wind,서남해해상풍력,125887.00248756219
2024-01-07 17:00,wind,서남해해상풍력,87199.41542288558
2024-01-07 18:00,wind,서남해해상풍력,238942.53731343284
2024-01-07 19:00,wind,서남해해상풍력,227350.5099502488
2024-01-07 20:00,wind,서남해해상풍력,237140.47263681595
2024-01-07 21:00,wind,서남해해상풍력,100042.26368159204
2024-01-07 22:00,wind,서남해해상풍력,168277.23880597015
2024-01-07 23:00,wind,서남해해상풍력,232416.51741293535
2024-01-08 00:00,wind,서남해해상풍력,261517.17661691544
2024-01-08 01:00,wind,서남해해상풍력,206058.81840796024
2024-01-08 02:00,wind,서남해해상풍력,151057.51243781098
2024-01-08 03:00,wind,서남해해상풍력,81802.20149253732
2024-01-08 04:00,wind,서남해해상풍력,104129.61442786071
2024-01-08 05:00,wind,서남해해상풍력,246382.67412935328
2024-01-08 06:00,wind,서남해해상풍력,165349.86318407962
2024-01-08 07:00,wind,서남해해상풍력,128974.6393034826
2024-01-08 08:00,wind,서남해해상풍력,53107.03980099503
2024-01-08 09:00,wind,서남해해상풍력,203455.42288557216
2024-01-08 10:00,wind,서남해해상풍력,192037.96019900497
2024-01-08 11:00,wind,서남해해상풍력,148959.00497512438
2024-01-08 12:00,wind,서남해해상풍력,118760.60945273633
2024-01-08 13:00,wind,서남해해상풍력,52408.12189054726
2024-01-08 14:00,wind,서남해해상풍력,93541.36815920398
2024-01-08 15:00,wind,서남해해상풍력,71968.88059701494
2024-01-08 16:00,wind,서남해해상풍력,50883.27114427862
2024-01-08 17:00,wind,서남해해상풍력,187217.6616915423
2024-01-08 18:00,wind,서남해해상풍력,98581.26865671642
2024-01-08 19:00,wind,서남해해상풍력,157384.46517412938
2024-01-08 20:00,wind,서남해해상풍력,268014.10447761195
2024-01-08 21:00,wind,서남해해상풍력,135108.90547263683
2024-01-08 22:00,wind,서남해해상풍력,152126.9154228856
2024-01-08 23:00,wind,서남해해상풍력,230666.60447761198
2024-01-09 00:00,wind,서남해해상풍력,253334.29104477612
2024-01-09 01:00,wind,서남해해상풍력,263870.3731343284
2024-01-09 02:00,wind,서남해해상풍력,66958.47014925374
2024-01-09 03:00,wind,서남해해상풍력,197112.50000000003
2024-01-09 04:00,wind,서남해해상풍력,130003.44527363186
2024-01-09 05:00,wind,서남해해상풍력,64352.1144278607
2024-01-09 06:00,wind,서남해해상풍력,105576.3432835821
2024-01-09 07:00,wind,서남해해상풍력,116269.26616915425
2024-01-09 08:00,wind,서남해해상풍력,69650.1616915423
2024-01-09 09:00,wind,서남해해상풍력,131653.0099502488
2024-01-09 10:00,wind,서남해해상풍력,162130.95771144278
2024-01-09 11:00,wind,서남해해상풍력,112499.60199004975
2024-01-09 12:00,wind,서남해해상풍력,97611.8905472637
2024-01-09 13:00,wind,서남해해상풍력,109803.76865671642
2024-01-09 14:00,wind,서남해해상풍력,151023.7935323383
2024-01-09 15:00,wind,서남해해상풍력,149343.10945273633
2024-01-09 16:00,wind,서남해해상풍력,68006.84079601991
2024-01-09 17:00,wind,서남해해상풍력,157347.1641791045
2024-01-09 18:00,wind,서남해해상풍력,217359.86318407962
2024-01-09 19:00,wind,서남해해상풍력,269962.052238806
2024-01-09 20:00,wind,서남해해상풍력,199894.12935323385
2024-01-09 21:00,wind,서남해해상풍력,188087.87313432837
2024-01-09 22:00,wind,서남해해상풍력,132968.38308457713
2024-01-09 23:00,wind,서남해해상풍력,175880.02487562192
2024-01-10 00:00,wind,서남해해상풍력,101584.776119403
2024-01-10 01:00,wind,서남해해상풍력,291378.407960199
2024-01-10 02:00,wind,서남해해상풍력,196785.684079602
2024-01-10 03:00,wind,서남해해상풍력,251043.15920398015
2024-01-10 04:00,wind,서남해해상풍력,241295.44776119405
2024-01-10 05:00,wind,서남해해상풍력,61437.79850746269
2024-01-10 06:00,wind,서남해해상풍력,182045.33582089556
2024-01-10 07:00,wind,서남해해상풍력,48915.46019900498
2024-01-10 08:00,wind,서남해해상풍력,65030.95771144279
2024-01-10 09:00,wind,서남해해상풍력,185023.9800995025
2024-01-10 10:00,wind,서남해해상풍력,201891.50497512438
2024-01-10 11:00,wind,서남해해상풍력,92272.6865671642
2024-01-10 12:00,wind,서남해해상풍력,195838.6815920398
2024-01-10 13:00,wind,서남해해상풍력,43406.3184079602
2024-01-10 14:00,wind,서남해해상풍력,143063.14676616917
2024-01-10 15:00,wind,서남해해상풍력,148426.87810945275
2024-01-10 16:00,wind,서남해해상풍력,109586.8905472637
2024-01-10 17:00,wind,서남해해상풍력,82412.97263681593
2024-01-10 18:00,wind,서남해해상풍력,153217.46268656716
2024-01-10 19:00,wind,서남해해상풍력,102161.92786069652
2024-01-10 20:00,wind,서남해해상풍력,272243.6194029851
2024-01-10 21:00,wind,서남해해상풍력,61032.86069651742
2024-01-10 22:00,wind,서남해해상풍력,168807.76119402988
2024-01-10 23:00,wind,서남해해상풍력,124174.16666666667
2024-01-11 00:00,wind,서남해해상풍력,254724.02985074627
2024-01-11 01:00,wind,서남해해상풍력,107144.97512437812
2024-01-11 02:00,wind,서남해해상풍력,291970.6343283582
2024-01-11 03:00,wind,서남해해상풍력,108844.93781094528
2024-01-11 04:00,wind,서남해해상풍력,146576.82835820896
2024-01-11 05:00,wind,서남해해상풍력,246687.69900497515
2024-01-11 06:00,wind,서남해해상풍력,101244.1169154229
2024-01-11 07:00,wind,서남해해상풍력,154938.35820895524
2024-01-11 08:00,wind,서남해해상풍력,101692.35074626865
2024-01-11 09:00,wind,서남해해상풍력,217618.79353233834
2024-01-11 10:00,wind,서남해해상풍력,184862.78606965175
2024-01-11 11:00,wind,서남해해상풍력,84076.66666666667
2024-01-11 12:00,wind,서남해해상풍력,158936.75373134328
2024-01-11 13:00,wind,서남해해상풍력,81104.7263681592
2024-01-11 14:00,wind,서남해해상풍력,79027.35074626867
2024-01-11 15:00,wind,서남해해상풍력,172575.8208955224
2024-01-11 16:00,wind,서남해해상풍력,93598.50746268657
2024-01-11 17:00,wind,서남해해상풍력,42022.58706467663
2024-01-11 18:00,wind,서남해해상풍력,271652.5373134329
2024-01-11 19:00,wind,서남해해상풍력,137780.34825870648
2024-01-11 20:00,wind,서남해해상풍력,161527.62437810947
2024-01-11 21:00,wind,서남해해상풍력,199721.26865671642
2024-01-11 22:00,wind,서남해해상풍력,74097.84825870648
2024-01-11 23:00,wind,서남해해상풍력,155403.08457711444
2024-01-12 00:00,wind,서남해해상풍력,248195.38557213932
2024-01-12 01:00,wind,서남해해상풍력,267986.6169154229
2024-01-12 02:00,wind,서남해해상풍력,78423.7064676617
2024-01-12 03:00,wind,서남해해상풍력,260406.99004975127
2024-01-12 04:00,wind,서남해해상풍력,168970.7089552239
2024-01-12 05:00,wind,서남해해상풍력,292060.8084577115
2024-01-12 06:00,wind,서남해해상풍력,135830.34825870648
2024-01-12 07:00,wind,서남해해상풍력,219696.8656716418
2024-01-12 08:00,wind,서남해해상풍력,203735.1616915423
2024-01-12 09:00,wind,서남해해상풍력,126198.51990049753
2024-01-12 10:00,wind,서남해해상풍력,104294.97512437812
2024-01-12 11:00,wind,서남해해상풍력,170870.85820895527
2024-01-12 12:00,wind,서남해해상풍력,41966.33084577115
2024-01-12 13:00,wind,서남해해상풍력,134492.02736318408
2024-01-12 14:00,wind,서남해해상풍력,44359.91293532339
2024-01-12 15:00,wind,서남해해상풍력,58761.14427860697
2024-01-12 16:00,wind,서남해해상풍력,51081.80348258706
2024-01-12 17:00,wind,서남해해상풍력,48162.052238805976
2024-01-12 18:00,wind,서남해해상풍력,106765.1119402985
2024-01-12 19:00,wind,서남해해상풍력,65543.79353233831
2024-01-12 20:00,wind,서남해해상풍력,251088.0099502488
2024-01-12 21:00,wind,서남해해상풍력,122976.11940298509
2024-01-12 22:00,wind,서남해해상풍력,272326.4676616916
2024-01-12 23:00,wind,서남해해상풍력,97086.44278606966
2024-01-13 00:00,wind,서남해해상풍력,141686.52985074627
2024-01-13 01:00,wind,서남해해상풍력,138010.7711442786
2024-01-13 02:00,wind,서남해해상풍력,60852.0024875622
2024-01-13 03:00,wind,서남해해상풍력,144176.54228855722
2024-01-13 04:00,wind,서남해해상풍력,229930.34825870648
2024-01-13 05:00,wind,서남해해상풍력,126102.88557213932
2024-01-13 06:00,wind,서남해해상풍력,74570.6592039801
2024-01-13 07:00,wind,서남해해상풍력,61160.49751243782
2024-01-13 08:00,wind,서남해해상풍력,156449.46517412935
2024-01-13 09:00,wind,서남해해상풍력,138449.85074626867
2024-01-13 10:00,wind,서남해해상풍력,107877.35074626867
2024-01-13 11:00,wind,서남해해상풍력,152639.27860696518
2024-01-13 12:00,wind,서남해해상풍력,153638.47014925376
2024-01-13 13:00,wind,서남해해상풍력,139066.16915422888
2024-01-13 14:00,wind,서남해해상풍력,81744.30348258707
2024-01-13 15:00,wind,서남해해상풍력,157279.90049751246
2024-01-13 16:00,wind,서남해해상풍력,101403.8432835821
2024-01-13 17:00,wind,서남해해상풍력,182143.28358208959
2024-01-13 18:00,wind,서남해해상풍력,149459.02985074627
2024-01-13 19:00,wind,서남해해상풍력,132834.2039800995
2024-01-13 20:00,wind,서남해해상풍력,189916.79104477615
2024-01-13 21:00,wind,서남해해상풍력,226604.26616915423
2024-01-13 22:00,wind,서남해해상풍력,122303.09701492538
2024-01-13 23:00,wind,서남해해상풍력,201739.02985074627
2024-01-14 00:00,wind,서남해해상풍력,84725.42288557216
2024-01-14 01:00,wind,서남해해상풍력,233752.15174129358
2024-01-14 02:00,wind,서남해해상풍력,195914.25373134328
2024-01-14 03:00,wind,서남해해상풍력,168792.9104477612
2024-01-14 04:00,wind,서남해해상풍력,262492.56218905473
2024-01-14 05:00,wind,서남해해상풍력,128497.76119402985
2024-01-14 06:00,wind,서남해해상풍력,126877.78606965176
2024-01-14 07:00,wind,서남해해상풍력,161247.960199005
2024-01-14 08:00,wind,서남해해상풍력,179885.460199005
2024-01-14 09:00,wind,서남해해상풍력,212332.25124378112
2024-01-14 10:00,wind,서남해해상풍력,175568.64427860698
2024-01-14 11:00,wind,서남해해상풍력,190233.08457711444
2024-01-14 12:00,wind,서남해해상풍력,72378.98009950249
2024-01-14 13:00,wind,서남해해상풍력,81654.31592039803
2024-01-14 14:00,wind,서남해해상풍력,115062.05223880598
2024-01-14 15:00,wind,서남해해상풍력,116495.60945273633
2024-01-14 16:00,wind,서남해해상풍력,117856.01990049753
2024-01-14 17:00,wind,서남해해상풍력,130691.16915422886
2024-01-14 18:00,wind,서남해해상풍력,174323.94278606967
2024-01-14 19:00,wind,서남해해상풍력,179353.33333333334
2024-01-14 20:00,wind,서남해해상풍력,107978.20895522389
2024-01-14 21:00,wind,서남해해상풍력,135417.48756218908
2024-01-14 22:00,wind,서남해해상풍력,105573.33333333336
2024-01-14 23:00,wind,서남해해상풍력,152653.3457711443
2024-01-15 00:00,wind,서남해해상풍력,192640.42288557216
2024-01-15 01:00,wind,서남해해상풍력,90845.88308457712
2024-01-15 02:00,wind,서남해해상풍력,212418.6194029851
2024-01-15 03:00,wind,서남해해상풍력,203207.8233830846
2024-01-15 04:00,wind,서남해해상풍력,148848.09701492538
2024-01-15 05:00,wind,서남해해상풍력,179200.85820895524
2024-01-15 06:00,wind,서남해해상풍력,143276.74129353234
2024-01-15 07:00,wind,서남해해상풍력,146569.46517412938
2024-01-15 08:00,wind,서남해해상풍력,178017.56218905473
2024-01-15 09:00,wind,서남해해상풍력,222736.69154228855
2024-01-15 10:00,wind,서남해해상풍력,146322.40049751246
2024-01-15 11:00,wind,서남해해상풍력,209672.99751243784
2024-01-15 12:00,wind,서남해해상풍력,171580.92039800997
2024-01-15 13:00,wind,서남해해상풍력,71154.65174129354
2024-01-15 14:00,wind,서남해해상풍력,78946.76616915423
2024-01-15 15:00,wind,서남해해상풍력,46201.40547263682
2024-01-15 16:00,wind,서남해해상풍력,76679.06716417911
2024-01-15 17:00,wind,서남해해상풍력,165254.68905472636
2024-01-15 18:00,wind,서남해해상풍력,205976.21890547266
2024-01-15 19:00,wind,서남해해상풍력,214534.65174129352
2024-01-15 20:00,wind,서남해해상풍력,112177.69900497513
2024-01-15 21:00,wind,서남해해상풍력,130476.6169154229
2024-01-15 22:00,wind,서남해해상풍력,99658.55721393035
2024-01-15 23:00,wind,서남해해상풍력,139418.4825870647
2024-01-16 00:00,wind,서남해해상풍력,90150.46019900499
2024-01-16 01:00,wind,서남해해상풍력,97098.63184079604
2024-01-16 02:00,wind,서남해해상풍력,274024.67661691544
2024-01-16 03:00,wind,서남해해상풍력,89040.17412935324
2024-01-16 04:00,wind,서남해해상풍력,192606.5547263682
2024-01-16 05:00,wind,서남해해상풍력,145708.49502487565
2024-01-16 06:00,wind,서남해해상풍력,91051.16915422886
2024-01-16 07:00,wind,서남해해상풍력,144649.0049751244
2024-01-16 08:00,wind,서남해해상풍력,55539.701492537315
2024-01-16 09:00,wind,서남해해상풍력,98790.99502487564
2024-01-16 10:00,wind,서남해해상풍력,69548.35820895522
2024-01-16 11:00,wind,서남해해상풍력,103813.75621890547
2024-01-16 12:00,wind,서남해해상풍력,70821.62935323383
2024-01-16 13:00,wind,서남해해상풍력,52705.00000000001
2024-01-16 14:00,wind,서남해해상풍력,56331.85323383085
2024-01-16 15:00,wind,서남해해상풍력,69676.99004975126
2024-01-16 16:00,wind,서남해해상풍력,167092.68656716417
2024-01-16 17:00,wind,서남해해상풍력,107512.42537313435
2024-01-16 18:00,wind,서남해해상풍력,153674.73880597018
2024-01-16 19:00,wind,서남해해상풍력,175062.89800995027
2024-01-16 20:00,wind,서남해해상풍력,217973.00995024876
2024-01-16 21:00,wind,서남해해상풍력,175168.03482587068
2024-01-16 22:00,wind,서남해해상풍력,95670.2736318408
2024-01-16 23:00,wind,서남해해상풍력,150041.20646766172
2024-01-17 00:00,wind,서남해해상풍력,199213.27114427864
2024-01-17 01:00,wind,서남해해상풍력,163803.02238805973
2024-01-17 02:00,wind,서남해해상풍력,289330.9577114428
2024-01-17 03:00,wind,서남해해상풍력,91199.90049751244
2024-01-17 04:00,wind,서남해해상풍력,74358.00995024876
2024-01-17 05:00,wind,서남해해상풍력,288849.07960199006
2024-01-17 06:00,wind,서남해해상풍력,210725.87064676618
2024-01-17 07:00,wind,서남해해상풍력,220138.93034825873
2024-01-17 08:00,wind,서남해해상풍력,62034.552238805976
2024-01-17 09:00,wind,서남해해상풍력,164989.30348258707
2024-01-17 10:00,wind,서남해해상풍력,177314.5024875622
2024-01-17 11:00,wind,서남해해상풍력,168914.77611940302
2024-01-17 12:00,wind,서남해해상풍력,116433.75621890549
2024-01-17 13:00,wind,서남해해상풍력,77042.88557213932
2024-01-17 14:00,wind,서남해해상풍력,166356.03233830846
2024-01-17 15:00,wind,서남해해상풍력,77860.57213930349
2024-01-17 16:00,wind,서남해해상풍력,126758.4825870647
2024-01-17 17:00,wind,서남해해상풍력,99086.6169154229
2024-01-17 18:00,wind,서남해해상풍력,141439.49004975127
2024-01-17 19:00,wind,서남해해상풍력,183063.45771144278
2024-01-17 20:00,wind,서남해해상풍력,239223.88059701494
2024-01-17 21:00,wind,서남해해상풍력,85022.276119403
2024-01-17 22:00,wind,서남해해상풍력,249607.54975124382
2024-01-17 23:00,wind,서남해해상풍력,257370.90796019902
2024-01-18 00:00,wind,서남해해상풍력,284897.7860696518
2024-01-18 01:00,wind,서남해해상풍력,270224.0547263682
2024-01-18 02:00,wind,서남해해상풍력,238221.8905472637
2024-01-18 03:00,wind,서남해해상풍력,148046.0696517413
2024-01-18 04:00,wind,서남해해상풍력,83325.14925373135
2024-01-18 05:00,wind,서남해해상풍력,178313.94278606967
2024-01-18 06:00,wind,서남해해상풍력,139786.10696517414
2024-01-18 07:00,wind,서남해해상풍력,197832.6865671642
2024-01-18 08:00,wind,서남해해상풍력,140451.9527363184
2024-01-18 09:00,wind,서남해해상풍력,69268.19651741294
2024-01-18 10:00,wind,서남해해상풍력,71329.07960199006
2024-01-18 11:00,wind,서남해해상풍력,172715.4850746269
2024-01-18 12:00,wind,서남해해상풍력,55345.99502487563
2024-01-18 13:00,wind,서남해해상풍력,100178.91791044778
2024-01-18 14:00,wind,서남해해상풍력,93572.69900497513
2024-01-18 15:00,wind,서남해해상풍력,131131.6791044776
2024-01-18 16:00,wind,서남해해상풍력,71025.78358208956
2024-01-18 17:00,wind,서남해해상풍력,74249.93781094528
2024-01-18 18:00,wind,서남해해상풍력,175302.1641791045
2024-01-18 19:00,wind,서남해해상풍력,232169.17910447763
2024-01-18 20:00,wind,서남해해상풍력,70277.94776119404
2024-01-18 21:00,wind,서남해해상풍력,118084.98756218907
2024-01-18 22:00,wind,서남해해상풍력,71973.94278606966
2024-01-18 23:00,wind,서남해해상풍력,183921.9154228856
2024-01-19 00:00,wind,서남해해상풍력,193580.59701492538
2024-01-19 01:00,wind,서남해해상풍력,238889.01741293533
2024-01-19 02:00,wind,서남해해상풍력,256891.5298507463
2024-01-19 03:00,wind,서남해해상풍력,224157.960199005
2024-01-19 04:00,wind,서남해해상풍력,194162.67412935325
2024-01-19 05:00,wind,서남해해상풍력,270119.86318407964
2024-01-19 06:00,wind,서남해해상풍력,183012.33830845775
2024-01-19 07:00,wind,서남해해상풍력,93388.53233830848
2024-01-19 08:00,wind,서남해해상풍력,89817.94776119404
2024-01-19 09:00,wind,서남해해상풍력,212715.62189054728
2024-01-19 10:00,wind,서남해해상풍력,222594.22885572142
2024-01-19 11:00,wind,서남해해상풍력,66080.73383084578
2024-01-19 12:00,wind,서남해해상풍력,45340.833333333336
2024-01-19 13:00,wind,서남해해상풍력,90377.87313432836
2024-01-19 14:00,wind,서남해해상풍력,172241.0447761194
2024-01-19 15:00,wind,서남해해상풍력,147586.8407960199
2024-01-19 16:00,wind,서남해해상풍력,193754.49004975124
2024-01-19 17:00,wind,서남해해상풍력,45172.835820895525
2024-01-19 18:00,wind,서남해해상풍력,192037.5
